,asin,overall,unixReviewTime
25162,B002RL8ICC,3.7857142857142856,1336811657.142857
25163,B002RL8IDQ,3.2,1283610240.0
25164,B002RL8IF4,3.8333333333333335,1333756800.0
25165,B002RL8IGI,4.285714285714286,1364502857.142857
25166,B002RL8IHM,4.4,1325393280.0
25167,B002RL8IMM,3.8,1274590080.0
25168,B002RL8INQ,3.5714285714285716,1326844800.0
25169,B002RL8IZO,4.0,1334174400.0
25170,B002RL8J58,4.0,1313798400.0
25171,B002RL8J94,4.454545454545454,1297837963.6363637
25172,B002RL8TPS,4.625,1289012400.0
25173,B002RL8TRG,3.7,1326654720.0
25174,B002RL8TUI,3.6363636363636362,1298175709.090909
25175,B002RL8U0C,3.4,1283040000.0
25176,B002RL8U1G,3.6666666666666665,1292284800.0
25177,B002RL8UOS,3.142857142857143,1284903771.4285715
25178,B002RL8VB0,4.285714285714286,1312341942.857143
25179,B002RL8VE2,4.4,1305936000.0
25180,B002RL9WDQ,3.3675213675213675,1338070892.3076923
25181,B002RL9WEK,3.625,1354892400.0
25182,B002RL9XQM,4.529411764705882,1364164517.6470587
25183,B002RL9XQW,3.96,1366454016.0
25184,B002RL9XR6,4.625,1350108000.0
25185,B002RL9XRG,4.642857142857143,1355258057.142857
25186,B002RLM166,3.9565217391304346,1340165426.0869565
25187,B002RLQYEG,4.3,1377086400.0
25188,B002RM08RE,4.553054662379421,1346407686.1736333
25189,B002RM3OWA,4.5,1376265600.0
25190,B002RM6JJ0,4.2,1359089280.0
25191,B002RMPASG,4.1923076923076925,1344975507.6923077
25192,B002RMPHMU,4.076271186440678,1361552705.0847456
25193,B002RNUXLO,4.666666666666667,1347177600.0
25194,B002RO8CFM,4.833333333333333,1339430400.0
25195,B002RO8DPG,5.0,1358831314.2857144
25196,B002RO8JE6,4.153846153846154,1357842461.5384614
25197,B002RO8WM0,4.75,1369353600.0
25198,B002RO8YK0,4.0,1351407085.7142856
25199,B002ROAX3G,4.111111111111111,1369296000.0
25200,B002ROAZ20,4.0,1366882971.4285715
25201,B002ROAZD4,3.3125,1356717600.0
25202,B002ROAZE8,3.6666666666666665,1362949200.0
25203,B002ROCIFW,4.0,1351209600.0
25204,B002ROCQ6I,4.545454545454546,1366502400.0
25205,B002ROCSC0,4.909090909090909,1348444800.0
25206,B002RODXKG,4.375,1374163200.0
25207,B002ROE42M,5.0,1367823085.7142856
25208,B002ROEGJI,4.125,1360432800.0
25209,B002ROEJUE,4.117647058823529,1366685364.7058823
25210,B002ROEKBW,3.7111111111111112,1366394880.0
25211,B002ROEM9W,4.153846153846154,1368921600.0
25212,B002ROFUMK,4.625,1339545600.0
25213,B002ROGCG8,4.666666666666667,1376683200.0
25214,B002ROGCRC,3.6666666666666665,1366929600.0
25215,B002ROGD4E,4.461538461538462,1372537107.6923077
25216,B002ROGGWI,4.125,1379721600.0
25217,B002ROGICG,4.222222222222222,1365292800.0
25218,B002ROGIT4,4.25,1351371600.0
25219,B002ROHZ50,4.674418604651163,1366293432.5581396
25220,B002ROIFG8,4.642857142857143,1348845942.857143
25221,B002ROIHPC,4.3076923076923075,1364977107.6923077
25222,B002ROIHQ6,4.125,1358931600.0
25223,B002ROIJGY,3.933333333333333,1353507840.0
25224,B002ROILDA,4.395348837209302,1353630809.3023255
25225,B002ROILQM,3.9285714285714284,1371313028.5714285
25226,B002RPL3LQ,5.0,1332961920.0
25227,B002RQ7CC4,2.7142857142857144,1288520228.5714285
25228,B002RR37CM,3.823529411764706,1304792470.5882354
25229,B002RR6TZY,3.923076923076923,1300871630.7692308
25230,B002RS3SF2,4.5,1351620000.0
25231,B002RS4HVG,4.909090909090909,1367853381.8181818
25232,B002RS7KKQ,4.777777777777778,1370860800.0
25233,B002RSARJM,4.0,1359234000.0
25234,B002RSCKCE,3.7142857142857144,1388472685.7142856
25235,B002RSFNVE,4.142857142857143,1350185142.857143
25236,B002RSQ732,4.533333333333333,1386938880.0
25237,B002RSU80U,3.9375,1351792800.0
25238,B002RT69QQ,4.214285714285714,1319667428.5714285
25239,B002RT85RW,4.714285714285714,1389762514.2857144
25240,B002RT8LJO,3.36,1355740416.0
25241,B002RT8ORS,1.9285714285714286,1349932114.2857144
25242,B002RT93PA,4.2,1269423360.0
25243,B002RTK48A,4.2,1318584960.0
25244,B002RU92WI,3.7037037037037037,1347392000.0
25245,B002RUBHOY,4.7,1353144960.0
25246,B002RUI7KQ,4.0,1290504960.0
25247,B002RUJB3S,2.5555555555555554,1335792000.0
25248,B002RURFGS,4.5,1365093000.0
25249,B002RV01LI,3.5384615384615383,1307860061.5384614
25250,B002RVP1VS,4.857142857142857,1310120228.5714285
25251,B002RVT6M8,4.857142857142857,1335546514.2857144
25252,B002RW08DS,4.333333333333333,1308312000.0
25253,B002RW08EC,4.166666666666667,1334548800.0
25254,B002RW4K4G,4.666666666666667,1355760000.0
25255,B002RWJD7A,3.7444933920704844,1306010981.4977973
25256,B002RWJD84,3.769230769230769,1317185280.0
25257,B002RWJD98,4.127272727272727,1324656523.6363637
25258,B002RWJDAC,3.782608695652174,1325469913.0434783
25259,B002RWJDB6,3.2459016393442623,1310242544.262295
25260,B002RWJDN4,4.6,1284059520.0
25261,B002RWJDNY,4.777777777777778,1300934400.0
25262,B002RWJDP2,4.833333333333333,1300579200.0
25263,B002RWJDPW,4.444444444444445,1339632000.0
25264,B002RWJDQG,3.875,1274961600.0
25265,B002RWJDRA,4.8,1313487360.0
25266,B002RWJF8C,2.8,1321194240.0
25267,B002RWJGHC,4.458333333333333,1315332000.0
25268,B002RWJGHM,3.9615384615384617,1331762953.8461537
25269,B002RWJGI6,4.5,1372478400.0
25270,B002RWJGIG,3.9166666666666665,1349136000.0
25271,B002RWJGPY,4.0,1319212800.0
25272,B002RWJGR2,5.0,1373051520.0
25273,B002RWJGTU,4.761904761904762,1342088228.5714285
25274,B002RWJH4E,3.6,1273345920.0
25275,B002RWJH4O,4.166666666666667,1278698400.0
25276,B002RWJHBM,4.5,1308435200.0
25277,B002RWJHEY,4.4,1299386880.0
25278,B002RWJHFI,4.3,1324607040.0
25279,B002RWJHKI,4.444444444444445,1309833600.0
25280,B002RWKFFE,4.363636363636363,1336631563.6363637
25281,B002RWT5K0,3.8,1317012480.0
25282,B002RX43RE,4.0,1306212480.0
25283,B002RX7RN6,3.888888888888889,1337971200.0
25284,B002RXEDUQ,4.5,1335841200.0
25285,B002RXS19A,4.857142857142857,1353406628.5714285
25286,B002RYYZZS,3.9375,1329280740.0
25287,B002RZ3CBU,5.0,1364755885.7142856
25288,B002RZLT4M,4.0,1343063314.2857144
25289,B002RZQJ38,3.8461538461538463,1314144000.0
25290,B002RZQQTU,2.5,1337570742.857143
25291,B002S0IB5G,3.8,1344107520.0
25292,B002S0NYFS,4.25,1323529200.0
25293,B002S0O7IG,3.8333333333333335,1360915200.0
25294,B002S0O7KO,4.3076923076923075,1324678153.8461537
25295,B002S0O7LI,3.8202247191011236,1356705222.47191
25296,B002S0OB5A,4.2,1363392000.0
25297,B002S1CJ2Q,4.4728682170542635,1360052539.5348837
25298,B002S2F4F4,2.875,1333557000.0
25299,B002S2KTX6,4.285714285714286,1287952457.142857
25300,B002S2KTXG,3.857142857142857,1278905142.857143
25301,B002S2KTY0,4.111111111111111,1328517600.0
25302,B002S3YL3Y,3.6666666666666665,1349472000.0
25303,B002S4027C,4.27906976744186,1363167962.7906976
25304,B002S4084O,2.375,1318777200.0
25305,B002S425EK,4.8,1290263040.0
25306,B002S43JK4,4.2,1375211520.0
25307,B002S4G870,4.0,1355064685.7142856
25308,B002S4K1LY,3.5555555555555554,1362336000.0
25309,B002S4SNOQ,4.5,1365454800.0
25310,B002S4UUMY,3.8181818181818183,1330073018.1818182
25311,B002S53CK0,3.909090909090909,1282937890.909091
25312,B002S53DCM,3.0,1269270000.0
25313,B002S53IG8,4.383333333333334,1357986240.0
25314,B002S53LJ2,4.4345403899721445,1370210139.2757661
25315,B002S5NJOE,4.571428571428571,1378058400.0
25316,B002S7PS8M,3.8780487804878048,1357367180.487805
25317,B002S8D2QQ,4.333333333333333,1377532800.0
25318,B002S9FAF6,4.5,1358186400.0
25319,B002S9KDKS,4.32,1353151872.0
25320,B002S9KTAW,4.421875,1348573050.0
25321,B002SA9N8K,4.0,1373518080.0
25322,B002SAA42Y,4.333333333333333,1356169976.4705882
25323,B002SABMYI,3.5555555555555554,1323907200.0
25324,B002SAJCYU,4.333333333333333,1329192757.8947368
25325,B002SAOHH2,4.461538461538462,1336136123.0769231
25326,B002SB58VU,4.6,1339891200.0
25327,B002SB8RO0,4.724137931034483,1288161434.4827585
25328,B002SB8RPE,4.666666666666667,1293206400.0
25329,B002SB8RPO,4.421052631578948,1303653221.0526316
25330,B002SB8RQS,3.8333333333333335,1293580800.0
25331,B002SBB0SU,3.6551724137931036,1354918841.3793104
25332,B002SBH9B2,4.294117647058823,1315358682.3529413
25333,B002SCGY5S,4.055555555555555,1310822400.0
25334,B002SCPH9W,4.857142857142857,1268154514.2857144
25335,B002SCVN4A,4.6,1329281280.0
25336,B002SCZBIO,3.1,1388638080.0
25337,B002SD6ZV0,5.0,1368990720.0
25338,B002SD9BHK,4.636363636363637,1283864727.2727273
25339,B002SDZGOC,3.5,1292533200.0
25340,B002SE37QK,3.857142857142857,1332164571.4285715
25341,B002SE859E,4.625,1304370000.0
25342,B002SE8J9K,3.9166666666666665,1344247200.0
25343,B002SEEC78,3.5945945945945947,1342214659.4594595
25344,B002SEKD5I,5.0,1336141440.0
25345,B002SEUX7Q,3.3870967741935485,1277279070.967742
25346,B002SFDJMQ,4.201680672268908,1282606547.8991597
25347,B002SG7LUQ,4.64,1300928256.0
25348,B002SG7MEG,3.75,1290187200.0
25349,B002SGATH8,4.164222873900293,1347094958.3577712
25350,B002SGKATA,4.090909090909091,1352937600.0
25351,B002SH43MO,4.238095238095238,1278106971.4285715
25352,B002SHZ1H0,3.5714285714285716,1343520000.0
25353,B002SIHAHS,3.4,1354769280.0
25354,B002SIMPXM,4.570135746606335,1332966298.642534
25355,B002SJKWZ4,4.642857142857143,1357146514.2857144
25356,B002SJYDQ8,4.3125,1282991400.0
25357,B002SK7UB2,3.4285714285714284,1278806400.0
25358,B002SKAP46,3.8333333333333335,1322915040.0
25359,B002SKKI5M,4.555555555555555,1324742400.0
25360,B002SKKQZO,5.0,1319708160.0
25361,B002SKM1KW,4.333333333333333,1307433600.0
25362,B002SKOWM2,3.875,1298959200.0
25363,B002SKPRQM,4.833333333333333,1299974400.0
25364,B002SKVYZA,4.453125,1326186000.0
25365,B002SLLACG,3.8,1315094400.0
25366,B002SN545S,3.75,1304784000.0
25367,B002SN54A8,3.5,1356926400.0
25368,B002SN777G,4.416666666666667,1329919200.0
25369,B002SN78ZC,4.8,1355287680.0
25370,B002SN7974,3.909090909090909,1335610472.7272727
25371,B002SN8VLC,3.7,1365495840.0
25372,B002SN8XX8,3.4,1325825280.0
25373,B002SN8YVE,3.9166666666666665,1316001600.0
25374,B002SN8ZKO,4.8,1358795520.0
25375,B002SN9LTS,3.6666666666666665,1314182400.0
25376,B002SNB5TC,4.8,1308165120.0
25377,B002SNBAX8,4.214285714285714,1292297142.857143
25378,B002SNCOGA,3.923076923076923,1355715692.3076923
25379,B002SNCQLI,3.8421052631578947,1324925810.5263157
25380,B002SNCSKC,3.7857142857142856,1368921600.0
25381,B002SNE7OW,3.45,1346885280.0
25382,B002SNE9O0,4.0344827586206895,1343668965.5172415
25383,B002SNEBXY,4.0,1328616000.0
25384,B002SNI1VM,3.0714285714285716,1340958857.142857
25385,B002SOBPH8,4.185185185185185,1339548800.0
25386,B002SOKFNS,4.071428571428571,1273758171.4285715
25387,B002SOU2Y0,4.183908045977011,1348104165.5172415
25388,B002SOX9W2,4.0,1291507200.0
25389,B002SOZ5RY,3.8,1379525760.0
25390,B002SOZWMC,4.181818181818182,1314489600.0
25391,B002SP113K,4.514285714285714,1292914285.7142856
25392,B002SP2X5U,3.3402061855670104,1344656560.8247423
25393,B002SP7WZ6,3.142857142857143,1311761828.5714285
25394,B002SPG2HK,3.769230769230769,1301921723.0769231
25395,B002SQ9ZKA,4.0,1305089280.0
25396,B002SQ9ZX2,3.808219178082192,1312266871.2328768
25397,B002SQE1O0,3.9166666666666665,1328234400.0
25398,B002SQFZ90,3.9444444444444446,1311144000.0
25399,B002SQHS0O,3.6666666666666665,1310630400.0
25400,B002SQIE7K,4.444444444444445,1359398400.0
25401,B002SQK2F2,3.1006711409395975,1280991914.0939598
25402,B002SQKL7Q,4.656934306569343,1369168186.8613138
25403,B002SQKVD0,5.0,1298952000.0
25404,B002SQKVE4,4.756756756756757,1331010681.0810812
25405,B002SQOZAK,3.2,1318412160.0
25406,B002SQZ1DU,3.75,1308636000.0
25407,B002SQZ92S,4.285714285714286,1360935771.4285715
25408,B002SQZ9E6,4.0,1347079680.0
25409,B002SRNS7A,2.9158878504672896,1341375342.0560749
25410,B002SRQ214,4.792207792207792,1351922119.4805195
25411,B002SRQLM4,3.3333333333333335,1332388800.0
25412,B002SRW3JY,4.411764705882353,1348434635.2941177
25413,B002SS71C2,4.285714285714286,1312082742.857143
25414,B002SSC8H0,3.8333333333333335,1385928000.0
25415,B002SSHVEU,4.142857142857143,1325289600.0
25416,B002SSHVFE,4.555555555555555,1360819200.0
25417,B002SSK9VW,4.325,1352129760.0
25418,B002SSL920,4.3125,1366772400.0
25419,B002SSM5AU,3.6122448979591835,1350883983.6734693
25420,B002SSO06M,3.1,1321107840.0
25421,B002SSU4AI,4.0,1322697600.0
25422,B002SSU4AS,4.571428571428571,1319587200.0
25423,B002STGF6O,4.875,1382896800.0
25424,B002SU2DIC,4.9,1324607040.0
25425,B002SUCMUG,4.0,1316937600.0
25426,B002SUFC80,3.6,1368144000.0
25427,B002SV5PLS,4.0625,1372939200.0
25428,B002SV8T3E,3.642857142857143,1324956342.857143
25429,B002SW3MOE,3.3333333333333335,1334505600.0
25430,B002SW3MP8,3.324324324324324,1318980064.8648648
25431,B002SWD8LQ,4.666666666666667,1337366400.0
25432,B002SWIOOM,4.253333333333333,1345371264.0
25433,B002SX6YAC,4.666666666666667,1318310400.0
25434,B002SXMH44,4.2368421052631575,1369533221.0526316
25435,B002SXMO88,3.6923076923076925,1340658830.7692308
25436,B002SXMRIU,3.6,1290720960.0
25437,B002SXMRO4,4.314285714285714,1369662171.4285715
25438,B002SXMROY,4.777777777777778,1316870400.0
25439,B002SXMRPI,4.714285714285714,1368103885.7142856
25440,B002SXMRRQ,4.9,1351589760.0
25441,B002SXMRTE,4.7272727272727275,1358907054.5454545
25442,B002SXMRU8,4.8,1358631360.0
25443,B002SXMRVC,4.5,1342656000.0
25444,B002SXMRW6,4.7272727272727275,1338202472.7272727
25445,B002SY5GRS,4.535714285714286,1337515200.0
25446,B002SYS22E,4.166666666666667,1374897600.0
25447,B002SYUP60,3.142857142857143,1348639817.142857
25448,B002SZDOM6,4.1,1339398720.0
25449,B002SZEOLG,4.179558011049724,1368530731.4917128
25450,B002SZH2OC,2.75,1317405600.0
25451,B002SZWII2,3.6,1328901120.0
25452,B002T0AVVM,3.5,1320505200.0
25453,B002T0D81C,2.9767441860465116,1333600074.4186046
25454,B002T0EK64,4.327272727272727,1343678661.8181818
25455,B002T0KTSW,4.857142857142857,1285471542.857143
25456,B002T1OJZU,4.171717171717172,1347846109.090909
25457,B002T30O6Q,4.0,1268386560.0
25458,B002T3H49Q,4.35,1344556800.0
25459,B002T3JN0Y,5.0,1358004960.0
25460,B002T45WXA,2.8,1323457920.0
25461,B002T45WXU,4.511363636363637,1344822872.7272727
25462,B002T45X70,3.8333333333333335,1355702400.0
25463,B002T4D3M2,3.9714285714285715,1343554560.0
25464,B002T4I4US,4.428571428571429,1333937005.7142856
25465,B002T4OMG8,4.222222222222222,1316323200.0
25466,B002T4XR78,4.375,1342029600.0
25467,B002T5973U,4.5,1366387200.0
25468,B002T59TYW,4.166666666666667,1304856000.0
25469,B002T5YQV8,4.6,1318360320.0
25470,B002T6WC0O,3.2,1377786240.0
25471,B002T7KT9E,4.571428571428571,1344421028.5714285
25472,B002T7SO7S,4.857142857142857,1282188342.857143
25473,B002T84DQI,4.153846153846154,1333264984.6153846
25474,B002T8GP8M,4.7,1310221440.0
25475,B002T9084S,2.0,1284560640.0
25476,B002T922OC,3.7222222222222223,1276123200.0
25477,B002TA7VO2,4.173469387755102,1330414530.6122448
25478,B002TBAFAI,4.21875,1372450500.0
25479,B002TD4B8S,4.4,1334430720.0
25480,B002TEDANO,4.375,1272488400.0
25481,B002TF0ZDQ,4.384615384615385,1327635692.3076923
25482,B002TF5VC6,4.166666666666667,1351512000.0
25483,B002TFFHFM,4.705882352941177,1285886117.6470587
25484,B002TG3AB4,4.833333333333333,1324411200.0
25485,B002TG3K14,4.785714285714286,1340030057.142857
25486,B002TG3NFC,4.0,1310549760.0
25487,B002TG3NTS,4.631578947368421,1315671915.7894738
25488,B002TG3NW0,4.8,1301736960.0
25489,B002TG3NXO,4.0,1367097600.0
25490,B002TG3XXY,3.1666666666666665,1321156800.0
25491,B002TG3ZYQ,4.6,1282305600.0
25492,B002TGEYOQ,2.7142857142857144,1325252571.4285715
25493,B002TI71HQ,4.222222222222222,1349761920.0
25494,B002TIELEM,4.358974358974359,1313191384.6153846
25495,B002TIO6BU,3.3333333333333335,1313020800.0
25496,B002TIOZZM,4.8,1307819520.0
25497,B002TIR2Z2,4.6,1361923200.0
25498,B002TISFCG,4.428571428571429,1365021257.142857
25499,B002TIU34Y,3.8484848484848486,1330235345.4545455
25500,B002TJ00FU,4.35,1336469760.0
25501,B002TJ1QRG,4.8,1337800320.0
25502,B002TJPY06,3.4545454545454546,1348240581.8181818
25503,B002TJTSVC,3.0,1305106560.0
25504,B002TJY5S8,5.0,1374001920.0
25505,B002TJYVBO,4.0,1297002240.0
25506,B002TK2D04,4.076923076923077,1369626092.3076923
25507,B002TK62LK,3.25,1337061600.0
25508,B002TKLJ8G,4.2105263157894735,1335089178.9473684
25509,B002TKS0S8,4.447368421052632,1357694147.368421
25510,B002TKVK1M,4.166666666666667,1302120000.0
25511,B002TLD7H6,4.888888888888889,1336972800.0
25512,B002TLH4OI,3.4285714285714284,1316674285.7142856
25513,B002TLSOFQ,4.153846153846154,1298567076.9230769
25514,B002TLSOG0,4.742857142857143,1303506925.7142856
25515,B002TLSOGA,4.375,1291928400.0
25516,B002TLSOGK,4.576923076923077,1279966153.8461537
25517,B002TLSTGA,4.236363636363636,1339053905.4545455
25518,B002TLSW9O,3.2,1287383040.0
25519,B002TLT07W,4.421052631578948,1361532126.3157895
25520,B002TLT0BI,4.714285714285714,1338928457.142857
25521,B002TLT10I,4.313131313131313,1355560581.8181818
25522,B002TLT10S,4.094202898550725,1348086052.173913
25523,B002TLT6U8,4.142857142857143,1278541028.5714285
25524,B002TLT7H0,4.769230769230769,1304779569.2307692
25525,B002TLTA5E,4.166666666666667,1286784000.0
25526,B002TLTDVA,3.6363636363636362,1360077381.8181818
25527,B002TLTE6O,4.73015873015873,1318602514.2857144
25528,B002TLTE6Y,4.60655737704918,1307097442.6229508
25529,B002TLTE7I,4.589743589743589,1310694646.1538463
25530,B002TLTEAA,4.266666666666667,1284001920.0
25531,B002TLTG9E,4.375886524822695,1298043574.468085
25532,B002TLTGGM,4.0,1298795904.0
25533,B002TLTGJ4,4.285714285714286,1305392914.2857144
25534,B002TLTGM6,3.9814814814814814,1338545163.6363637
25535,B002TLTH7K,3.275,1342859040.0
25536,B002TLTIS8,3.6338028169014085,1356156304.225352
25537,B002TLUJB8,4.222222222222222,1328707200.0
25538,B002TLXB40,5.0,1277856000.0
25539,B002TM7JVA,4.2,1355132160.0
25540,B002TMHF5U,3.4285714285714284,1365218742.857143
25541,B002TMPWH8,4.545454545454546,1356809890.909091
25542,B002TMQXN0,5.0,1387048320.0
25543,B002TMRZOQ,4.59375,1303549740.0
25544,B002TN2680,3.75,1287651600.0
25545,B002TNRTSC,4.520408163265306,1368360000.0
25546,B002TNTXSG,3.5,1295827200.0
25547,B002TNU5PQ,4.833333333333333,1363089600.0
25548,B002TO40MO,4.578947368421052,1363005473.6842105
25549,B002TOJXIA,4.086956521739131,1281481043.4782608
25550,B002TOJXK8,4.222222222222222,1276809600.0
25551,B002TOJXLW,4.190476190476191,1276983771.4285715
25552,B002TOJXMQ,3.9523809523809526,1279382400.0
25553,B002TOJXNU,4.052631578947368,1277805978.9473684
25554,B002TOJXOY,4.25,1277078400.0
25555,B002TOKT56,3.2142857142857144,1274504914.2857144
25556,B002TOKT74,3.875,1365114600.0
25557,B002TOKT7O,3.8333333333333335,1391932800.0
25558,B002TOL3LA,3.8333333333333335,1340164800.0
25559,B002TOL4OQ,4.2,1365361920.0
25560,B002TPFNXS,4.408,1363843353.6
25561,B002TPGBMU,3.5714285714285716,1330942628.5714285
25562,B002TPL260,3.8762541806020065,1342097145.1505017
25563,B002TPLTEU,3.2857142857142856,1303103314.2857144
25564,B002TQ6HT6,4.606060606060606,1325813236.3636363
25565,B002TQYSGA,4.6,1347390720.0
25566,B002TQYSN8,3.7936507936507935,1340943085.7142856
25567,B002TQYUAE,4.8,1321058880.0
25568,B002TQYV76,4.166666666666667,1327161600.0
25569,B002TR6KZ6,4.0,1364889600.0
25570,B002TRCNNY,4.5,1381784400.0
25571,B002TRD3FQ,4.8,1378200960.0
25572,B002TRJLSE,3.0,1278835200.0
25573,B002TRJQJ8,3.5,1294041600.0
25574,B002TS3KTO,3.8536585365853657,1334416390.2439024
25575,B002TSHY64,4.833333333333333,1348790400.0
25576,B002TSWTAA,4.230769230769231,1336475076.9230769
25577,B002TTITJY,4.354838709677419,1329495329.032258
25578,B002TTKC2G,4.285714285714286,1330473600.0
25579,B002TTKI84,3.25,1332669600.0
25580,B002TTOJUC,3.8,1341360000.0
25581,B002TTPC4Y,3.9473684210526314,1339982147.368421
25582,B002TU59FA,3.5714285714285716,1359339428.5714285
25583,B002TU6LCK,4.1,1352177280.0
25584,B002TUC64W,2.6122448979591835,1360817632.6530612
25585,B002TUUAXQ,2.2,1369336320.0
25586,B002TUUAZO,4.75,1358892000.0
25587,B002TV5M5G,3.8,1362528000.0
25588,B002TW03X6,4.714285714285714,1360787657.142857
25589,B002TWEKD0,3.6,1309512960.0
25590,B002TWOGZ2,4.909090909090909,1375001018.1818182
25591,B002TWXLRG,4.375,1376006400.0
25592,B002TWZ6RE,4.545454545454546,1365135709.090909
25593,B002TXIT7C,3.272727272727273,1338422400.0
25594,B002TXJUJ8,4.642857142857143,1350286971.4285715
25595,B002TXYEV2,3.2666666666666666,1347776640.0
25596,B002TY785A,4.066666666666666,1315537920.0
25597,B002TYUV8Q,4.833333333333333,1273608000.0
25598,B002TZ4CRG,4.298969072164948,1363824890.7216494
25599,B002TZAAT0,3.926829268292683,1332164721.9512196
25600,B002TZBW74,3.6,1356181302.857143
25601,B002TZSFY2,4.666666666666667,1326744000.0
25602,B002TZUOC8,4.5772357723577235,1365741658.5365853
25603,B002U03KQO,4.928571428571429,1326314057.142857
25604,B002U0KE8Q,4.5,1366764141.1764705
25605,B002U0KECM,3.6,1260368640.0
25606,B002U0KGEI,4.866666666666666,1288944000.0
25607,B002U0N3DY,5.0,1344176640.0
25608,B002U1N95K,4.101851851851852,1313956800.0
25609,B002U1Z9BC,4.6,1359659520.0
25610,B002U1ZBG0,4.184210526315789,1360430363.9097745
25611,B002U242WI,4.476190476190476,1380974400.0
25612,B002U2T6NI,4.666666666666667,1362038400.0
25613,B002U2X59O,4.523809523809524,1370077714.2857144
25614,B002U42XD6,4.636363636363637,1307365527.2727273
25615,B002U48N7G,3.3076923076923075,1290769476.9230769
25616,B002U48NEO,4.0,1333739520.0
25617,B002U4PGPI,4.714285714285714,1341964800.0
25618,B002U4QIBY,4.882352941176471,1360139294.1176472
25619,B002U4QP9O,4.4,1342556640.0
25620,B002U4RQLK,4.4,1343399040.0
25621,B002U4RRTG,4.368421052631579,1345025178.9473684
25622,B002U4SBG4,4.722222222222222,1355054400.0
25623,B002U4Y9JM,4.666666666666667,1318089600.0
25624,B002U4Z6NA,4.5,1336564800.0
25625,B002U53N6G,4.117647058823529,1321213552.9411764
25626,B002U558IM,3.7916666666666665,1323327600.0
25627,B002U5A9FO,4.714285714285714,1314378514.2857144
25628,B002U5C7FY,3.75,1385926200.0
25629,B002U5EXX8,4.363636363636363,1326687709.090909
25630,B002U5F56W,4.541666666666667,1359873000.0
25631,B002U5FPJ4,4.714285714285714,1380573257.142857
25632,B002U5UD8C,4.090909090909091,1369345745.4545455
25633,B002U5VKNE,4.2,1366848000.0
25634,B002U5XPBE,4.128205128205129,1376117169.2307692
25635,B002U6EWPG,3.7,1281188160.0
25636,B002U6JVDO,4.0,1308934080.0
25637,B002U6KT8U,3.962962962962963,1340797333.3333333
25638,B002U71HG2,4.2,1334494080.0
25639,B002U7FBVO,3.5714285714285716,1376352000.0
25640,B002U7S0CG,4.161290322580645,1345320464.516129
25641,B002U84JAW,4.714285714285714,1299567085.7142856
25642,B002U8573K,3.857142857142857,1361022171.4285715
25643,B002U92OZI,4.25,1388253600.0
25644,B002UA2H9A,4.363636363636363,1354567418.1818182
25645,B002UACM0Y,4.386363636363637,1365410618.1818182
25646,B002UAR8JY,4.166666666666667,1364027040.0
25647,B002UAR8SK,3.625,1288494000.0
25648,B002UATB0I,3.4545454545454546,1327653818.1818182
25649,B002UAUZQW,3.784313725490196,1324864376.4705882
25650,B002UBE15C,4.629213483146067,1340959065.1685393
25651,B002UBPBTC,3.861111111111111,1348262400.0
25652,B002UBPWAK,5.0,1328757942.857143
25653,B002UC2UB8,4.733333333333333,1364584320.0
25654,B002UCGAPA,4.6,1341377280.0
25655,B002UD3TAI,4.0,1350374400.0
25656,B002UD4OB6,3.7777777777777777,1286169600.0
25657,B002UDK9U6,4.559139784946237,1337676387.096774
25658,B002UEBSSC,3.8333333333333335,1353067200.0
25659,B002UEC3AY,3.217391304347826,1349977460.8695652
25660,B002UEGUGC,3.4444444444444446,1358515200.0
25661,B002UEGWUQ,4.8,1334240640.0
25662,B002UEMVSI,4.666666666666667,1354622400.0
25663,B002UFCF6K,4.428571428571429,1356955200.0
25664,B002UFIPVE,4.222222222222222,1348363200.0
25665,B002UG8S42,3.4285714285714284,1344680228.5714285
25666,B002UHADYY,3.5714285714285716,1381120457.142857
25667,B002UHEYWG,3.8,1336962240.0
25668,B002UHJ1II,4.142857142857143,1350829028.5714285
25669,B002UHKN6M,4.181818181818182,1314120436.3636363
25670,B002UHKR68,3.933333333333333,1317772800.0
25671,B002UHKR6I,4.2272727272727275,1339364945.4545455
25672,B002UI2Y8Q,4.6,1348284960.0
25673,B002UJPK04,4.095238095238095,1334596114.2857144
25674,B002UK17ZA,3.4615384615384617,1296013292.3076923
25675,B002UK4E9G,4.428571428571429,1319858742.857143
25676,B002UK4UWW,4.833333333333333,1332734400.0
25677,B002UKA1FM,4.166666666666667,1337126400.0
25678,B002UKDI84,4.0,1356523200.0
25679,B002UKGL8S,4.48,1333400832.0
25680,B002UKIFRI,4.333333333333333,1319621760.0
25681,B002UKOUTK,3.909090909090909,1303995927.2727273
25682,B002UKROKW,4.714285714285714,1353591771.4285715
25683,B002UKSZUU,4.431818181818182,1353658254.5454545
25684,B002UKZ99U,4.785714285714286,1349790171.4285715
25685,B002UKZ9IG,3.625,1320213600.0
25686,B002UKZ9K4,2.8333333333333335,1350086400.0
25687,B002UL0WH8,4.8,1365223680.0
25688,B002UL0XE0,3.5714285714285716,1335176228.5714285
25689,B002UL0XH2,4.416666666666667,1363550400.0
25690,B002UL0XIQ,2.909090909090909,1362473018.1818182
25691,B002UL31G2,4.444444444444445,1353763200.0
25692,B002UL4A30,4.0,1356336000.0
